,nn2,nn16,r_psp_MMGBSA_dG_Bind,r_psp_MMGBSA_dG_Bind_Packing,r_psp_MMGBSA_dG_Bind(NS),r_psp_MMGBSA_dG_Bind(NS)_Packing,r_psp_Prime_Ligand_efficiency_ln,lig_C,lig_HD,as_flex_all,AlogP,predicted_score
654,4.231,3.799,-33.351150319569605,-1.28288889221206,-33.3511503195296,-1.2828888922120705,-9.57017035781961,4.0,0.0,37.0,2.5228,0.8640583344959196
655,0.502,-0.478,-20.556749299987093,-1.13820607686124,-20.55674929996169,-1.13820607686128,-5.898794821731499,5.0,0.0,24.0,2.3859,0.3465739756272444
656,-0.07299999999999998,0.062,-28.0597983102962,-1.13106435856518,-28.0597983102525,-1.1310643585651698,-8.25799386312081,4.0,0.0,45.0,1.8584,1.5730312767304502
657,0.43,-0.9279999999999999,-10.076489625258501,0.0,-10.076489625258501,0.0,-3.42050134437734,4.0,0.0,25.0,-0.9683,3.483539695786901
658,0.645,1.179,-30.47228527189149,-0.7569535688455028,-30.4722852719024,-0.7569535688454611,-8.54774702706846,5.0,0.0,31.0,2.0958,0.08269534222911278
659,4.441,2.908,-33.0149345811369,-1.5281035171923605,-33.0149345810933,-1.5281035171923505,-8.90358349822861,6.0,2.0,22.0,0.5071,0.0
660,3.6830000000000003,6.04,-37.7824829779311,-2.3270910934057105,-37.782482977891,-2.3270910934057296,-10.1893126923417,1.0,0.0,44.0,3.1683,4.6396996540879885
661,1.4869999999999999,0.107,-23.883368158803897,0.0,-23.883368158803897,0.0,-8.107296879527299,3.0,3.0,32.0,-3.6119,0.0
662,-0.039,-0.385,-21.870604945423107,-1.2249698575606205,-21.8706049454668,-1.2249698575606398,-6.43651531008234,4.0,0.0,27.0,2.2491,0.3456823387921814
663,5.3260000000000005,4.7330000000000005,-26.6918536130095,-1.3093747314557,-26.6918536130092,-1.30937473145573,-7.659273632088045,2.0,0.0,31.0,1.9278,2.8596952969845155
664,0.6709999999999999,3.813,-24.649347773585802,-1.2390566604855198,-24.649347773585802,-1.2390566604855198,-8.004486345968933,6.0,0.0,29.0,0.3302,4.4896142423087175
665,-0.648,-0.799,-15.2927581777039,-1.7382044116587805,-15.2927581777476,-1.7382044116588098,-4.9660816647169606,6.0,0.0,40.0,0.3302,2.436281458047735
666,0.546,2.465,-32.4412404135546,-1.35018295892604,-32.4412404135874,-1.3501829589260002,-9.309070134067484,5.0,0.0,39.0,2.3446,1.94126001361882
667,1.84,-0.591,-21.109029886065397,-0.836464529562832,-21.109029886065397,-0.8364645295628611,-5.692757309432001,6.0,2.0,27.0,0.5071,0.0
668,0.38,-1.095,-15.680413199788699,0.0,-15.6804131997633,0.0,-5.322773746109361,5.0,1.0,23.0,-0.4138,0.4872909521716857
669,1.26,-0.544,-22.9883763681391,0.0,-22.988376368179196,0.0,-7.46511211756888,6.0,1.0,30.0,0.1662,0.0
670,2.2430000000000003,0.35,-10.453757335013504,0.0,-10.4537573350535,0.0,-3.2696349856421687,8.0,0.0,22.0,1.8745,0.0
671,1.714,0.807,-32.4548764671272,-1.32406483548544,-32.4548764671345,-1.32406483548544,-8.752545059255139,7.0,2.0,33.0,0.3289,0.0
672,1.758,0.958,-29.395377273427595,0.0,-29.395377273427595,0.0,-10.5293373578332,4.0,0.0,25.0,-0.9129999999999999,1.4026732935760984
673,1.2990000000000002,-0.569,-11.952633862376402,-0.4932503400137591,-11.952633862376402,-0.493250340013788,-3.5176581097311685,4.0,0.0,39.0,1.8584,2.614068564601352
674,-0.166,1.855,-21.258415768210398,-1.15361244666076,-21.258415768250398,-1.1536124466607698,-6.10013923027282,3.0,0.0,34.0,2.3124,2.251343663871177
675,1.104,2.137,-28.94874026817341,-1.6068207651705801,-28.9487402682171,-1.6068207651706001,-7.07612805249908,10.0,1.0,37.0,0.8557,0.43481218893844
676,1.171,-0.363,-27.017345065487504,-0.8133035146232858,-27.017345065462,-0.8133035146232858,-8.18066584349358,3.0,0.0,31.0,1.5904,1.0723681061837511
677,0.74,1.76,-30.65490890148429,-1.9346587194889897,-30.6549089014443,-1.9346587194890097,-8.26712348510605,1.0,2.0,28.0,1.7573,1.8384655689195453
678,1.124,3.78,-26.908317707104306,-2.6251243872643797,-26.9083177070606,-2.6251243872643597,-7.256729614692339,1.0,2.0,31.0,1.7573,3.0854861638547617
679,3.91,6.292000000000002,-24.8274610879016,-1.4504648953086796,-24.827461087883396,-1.4504648953087298,-7.1242829673535,2.0,0.0,28.0,1.9278,1.0777799853354435
680,-1.166,4.456,-31.082408078658805,-2.2683869185986802,-31.082408078615106,-2.2683869185986403,-8.54133509403793,1.0,0.0,38.0,2.5039,2.8343495154140723
681,0.8859999999999999,-3.1069999999999998,-13.786115306640596,1.4210854715202e-14,-13.786115306680598,0.0,-4.679747381657743,3.0,3.0,46.0,-3.6119,0.32298150579933343
682,0.44299999999999995,-0.46799999999999997,-18.587181809569298,-1.1592820938073298,-18.58718180952929,-1.15928209380735,-5.333624018508509,5.0,0.0,24.0,2.3859,0.2711245167848612
683,1.148,-0.516,-10.070608052024902,-0.29273237578826194,-10.0706080520686,-0.29273237578829,-2.8248951225483294,5.0,0.0,23.0,2.0958,0.3197324919582766
684,2.625,1.284,-28.8398253426567,-0.7430780935174541,-28.83982534269309,-0.743078093517468,-8.732500308269481,3.0,0.0,30.0,1.5904,0.0
685,0.08900000000000001,-0.20600000000000002,-28.5514698609586,-1.6610098890331002,-28.5514698609186,-1.6610098890330498,-8.0089412213387,3.0,0.0,51.0,2.0069999999999997,7.289892624418679
686,0.235,1.237,-29.3316154665481,-0.7534909941503539,-29.3316154665481,-0.7534909941503539,-8.22777900200917,5.0,0.0,28.0,2.0958,0.4741451206321579
687,3.702,3.471,-19.554696053812197,-0.0281418948406298,-19.5546960537868,-0.0281418948406724,-5.485266154730558,5.0,0.0,34.0,2.0958,0.3533072947558655
688,1.286,-1.577,-24.782278101713,1.4210854715202e-14,-24.782278101673,0.0,-8.04765337035568,6.0,1.0,41.0,0.1662,0.07365731958234206
689,1.442,-0.436,1.15836198073885,4.2632564145606005e-14,1.15836198076431,0.0,0.3932102209941151,4.0,1.0,28.0,-1.6156,1.7532584200093722
690,0.53,1.079,-21.89976500634289,-1.3284662541752,-21.8997650063175,-1.3284662541752,-6.445097111044031,4.0,0.0,33.0,1.8584,2.3370691661884218
691,0.752,-0.335,-10.2747242274818,0.0,-10.274724227456302,0.0,-3.4877928068433,4.0,0.0,23.0,-0.9683,1.6983878696783004
692,2.13,-0.46799999999999997,-14.7610389739275,-0.453826354206839,-14.7610389757901,-0.45382635420682504,-4.469540847029469,3.0,0.0,29.0,1.5904,0.1499125607648691
693,4.0969999999999995,4.325,-1.82678142469376,-1.4210854715202e-14,-1.8267814265564093,0.0,-0.620107651714894,3.0,3.0,21.0,-3.6119,0.024062400294370203
694,1.3880000000000001,-0.525,-5.749507472130058,1.4210854715202e-14,-5.7495074721664405,0.0,-1.79828076916645,8.0,0.0,31.0,1.8745,0.0
695,1.743,2.549,-21.689142987990603,-0.3122709954410249,-21.6891429879979,-0.3122709954410249,-6.567322984046951,3.0,0.0,30.0,1.5904,1.280476188210547
696,1.274,1.107,-21.8537776640442,-4.2632564145606005e-14,-21.853777664076897,0.0,-7.827958642184499,4.0,0.0,22.0,-0.9129999999999999,0.0
697,-0.672,2.7060000000000004,-35.8093962513449,-1.4595342544570498,-35.8093962513849,-1.4595342544570498,-10.044854122933,4.0,1.0,47.0,1.5091,0.0
698,3.032,3.4210000000000003,-38.6667895790997,-1.32659310533815,-38.666789579059696,-1.3265931053381101,-10.427795602013699,7.0,2.0,35.0,0.3289,0.0
699,-0.648,-0.7979999999999999,-16.329985929176498,-1.7380738492840502,-16.3299859292201,-1.7380738492840602,-5.30290499369846,6.0,0.0,40.0,0.3302,1.9933862004406653
700,3.9819999999999998,6.041,-34.062099486396605,-2.1671365876462,-34.06209948644031,-2.16713658764621,-9.18598660726646,1.0,0.0,38.0,3.1683,5.472700717902995
701,0.763,0.7219999999999999,-25.9646394441188,1.4210854715202e-14,-25.964639444155196,0.0,-8.43160654056615,6.0,1.0,30.0,0.1662,0.1948546586003668
702,-0.696,-0.893,-18.5555719963377,1.4210854715202e-14,-18.555571996363106,0.0,-6.298756940121889,5.0,1.0,31.0,-0.4138,0.2578666816122816
703,4.074,2.9419999999999997,-35.147312999281,-1.52620232692475,-35.1473129992373,-1.5262023269247298,-8.591285326415699,10.0,1.0,30.0,0.8557,0.28609572976824005
704,4.006,-1.45,-30.281887424997002,-1.6189903667638998,-30.2818874250042,-1.6189903667638998,-8.026819156427589,2.0,0.0,32.0,3.7385,0.2850176056889369
705,7.8,5.433,-32.5362791014377,-1.06749294493436,-32.53627910148129,-1.06749294493437,-8.774498007542169,6.0,2.0,33.0,0.5071,0.0
706,1.8019999999999998,0.757,-25.810536714805497,-0.7424738650044989,-25.8105367147618,-0.7424738650044841,-6.9606761815504505,7.0,2.0,26.0,0.3289,0.0
707,4.243,2.503,-30.805498929390502,-2.01113918789727,-30.80549892935049,-2.0111391878973106,-7.918394653895371,2.0,0.0,38.0,3.4462,0.0
708,-0.902,5.305,-35.540834070601704,-2.61785727316008,-35.540834070601704,-2.61785727316008,-9.584776942889633,2.0,0.0,44.0,2.9901,7.898316763598117
709,0.8320000000000001,3.491,-30.90568097285,-1.8175555906045096,-30.90568097285,-1.8175555906045096,-9.35802715224866,3.0,0.0,37.0,1.7929,2.8411612387866927
710,0.897,-3.1060000000000003,-14.5766888694889,1.4210854715202e-14,-14.576688869514301,0.0,-4.948110475862031,3.0,3.0,46.0,-3.6119,0.1229624156929448
711,4.493,1.5,-23.619034410698102,-1.48492058876479,-23.619034410679888,-1.48492058876484,-6.777522838993379,5.0,0.0,29.0,2.3859,0.1527026692279647
712,-1.0190000000000001,2.563,-31.6135641448782,-1.4626788553101695,-31.6135641448382,-1.46267885531019,-9.30386654290334,4.0,0.0,32.0,1.9075,1.1514722864455
713,2.228,-1.525,-25.639211319037692,-4.2632564145606005e-14,-25.6392113189977,0.0,-8.70332427730684,5.0,1.0,37.0,-0.4138,0.44391813225051857
714,-0.652,2.343,-35.6656613589475,-1.2586007377973505,-35.6656613589585,-1.25860073779731,-10.496398062785099,4.0,0.0,32.0,1.9075,3.8315288511973566
715,1.796,5.757999999999999,-41.010863588097,-1.7877015499756097,-41.0108635880533,-1.7877015499755702,-10.0245509685267,10.0,1.0,40.0,0.8557,0.19125364188816035
716,6.3039999999999985,2.945,-41.713464480159004,-1.27515046861683,-41.713464480159004,-1.27515046861683,-11.249433588509602,6.0,2.0,35.0,0.5071,0.0
717,-0.023,-0.34700000000000003,-20.7098456475178,-1.2198733660980303,-20.7098456475615,-1.21987336609806,-6.0949040464281286,4.0,0.0,27.0,2.2491,1.3429560281429596
718,0.5579999999999999,3.762,-21.1055646112072,-1.51637431358571,-21.1055646112072,-1.5163743135857402,-6.211364070036661,4.0,0.0,37.0,2.2491,0.5162065696319802
719,-0.56,0.7809999999999999,-26.7891048068341,-1.924918189425069,-26.789104806845003,-1.92491818942503,-7.224579861100877,1.0,2.0,35.0,1.7573,1.095163292547757
720,2.6060000000000003,-1.09,-23.6393021597796,-4.2632564145606005e-14,-23.639302159739604,0.0,-7.3936946210625,8.0,0.0,32.0,1.8745,0.5788842519486312
721,3.24,0.276,-36.947105633145796,-2.07445481839666,-36.9471056331058,-2.0744548183966205,-9.793568383253387,2.0,0.0,31.0,3.7385,0.5986399576692201
722,0.986,1.161,-10.8082443960011,-1.2461684475797201,-10.8082443978637,-1.24616844757971,-3.180864484707869,4.0,0.0,24.0,2.2491,0.1677322061251932
723,8.073,6.61,-31.182713830545286,-2.38949548944012,-31.18271383058529,-2.389495489440141,-8.015355799161009,2.0,0.0,29.0,3.4462,0.0
724,-0.172,-0.951,-18.801561934797093,2.8421709430404e-14,-18.8015619348407,0.0,-6.382259126547461,5.0,1.0,31.0,-0.4138,0.12392722528551316
725,2.18,-0.031,-31.4578413804229,-0.9748513052144862,-31.457841380433802,-0.9748513052144432,-9.258037359849382,4.0,0.0,35.0,2.2491,0.29382684834199285
726,8.899,-0.284,-27.725230437081297,-2.087318269336309,-27.725230437121397,-2.087318269336309,-7.1266275210867205,2.0,0.0,34.0,3.4462,0.0
727,1.57,3.326,-17.2077121241018,-1.4329576302024098,-17.207712125964502,-1.4329576302024,-4.728618036342152,7.0,0.0,35.0,3.1092,0.18907792636515086
728,2.531,4.578,-28.039717912459306,-1.4337259476446202,-28.0397179124157,-1.43372594764458,-7.5618495952737,7.0,0.0,38.0,3.3147,0.0
729,-0.213,4.292,-38.1276285980748,-1.24124725037893,-38.127628598114796,-1.24124725037893,-10.6951389136209,3.0,0.0,42.0,2.0069999999999997,4.941348037155653
730,1.56,-0.289,-16.5396944995591,-1.20048251320755,-16.5396944995337,-1.20048251320755,-4.74609398807434,5.0,0.0,26.0,2.3859,0.0
731,-0.8509999999999999,-0.899,-22.968201387706397,-1.4531028415280405,-22.968201387746397,-1.4531028415280405,-7.4585606113429295,6.0,0.0,31.0,0.3302,2.2951719106152844
732,0.27899999999999997,-1.3019999999999998,-11.1949602341883,0.0,-11.1949602342283,0.0,-3.8001702929664396,4.0,0.0,25.0,-0.9683,3.1752556470659687
733,-0.182,1.818,-22.262059002279802,-1.4142164283063898,-22.2620590022398,-1.41421642830643,-6.55172017233646,4.0,0.0,32.0,2.1122,0.1272549724905382
734,0.639,3.19,-22.2993386412891,-1.5124918691051497,-22.299338641332692,-1.5124918691051596,-6.562691563746822,4.0,0.0,37.0,2.2491,0.4962408041035519
735,0.772,1.751,-30.2282682738405,-1.4090846788912499,-30.228268273800502,-1.4090846788912,-8.89617420402299,4.0,0.0,32.0,2.2491,0.5362797343031136
736,2.929,2.867,-34.670236482063004,-1.34035635094618,-34.6702364820376,-1.34035635094622,-9.3499911278864,7.0,2.0,35.0,0.3289,0.0
737,7.335,2.583,-30.7992707620324,-1.7259097753843502,-30.7992707620069,-1.7259097753843895,-8.306055498622259,2.0,0.0,32.0,2.9901,3.0984832550884667
738,3.56,0.78,-37.1811881811118,-2.2545041413556097,-37.181188181151796,-2.2545041413556097,-9.088438608254961,10.0,1.0,25.0,0.8557,0.030349337167889893
739,0.39799999999999996,-0.47100000000000003,-19.30239099160829,-1.42780818392724,-19.30239099160829,-1.4278081839272698,-5.680690380934429,4.0,0.0,32.0,2.2491,0.5096011787601079
740,0.27899999999999997,-0.9990000000000002,-19.4644277952757,-4.2632564145606005e-14,-19.4644277953084,0.0,-6.607271372997412,4.0,1.0,18.0,-1.6156,0.0
741,2.571,0.574,-31.7180377016994,-0.8825642838456391,-31.71803770173571,-0.8825642838456527,-9.33461309288018,4.0,0.0,30.0,2.2491,0.6110131428999545
742,2.215,3.478,-25.324655091903,-1.33655009861627,-25.3246550918775,-1.33655009861627,-6.82964191918849,7.0,0.0,31.0,3.3147,0.2206909924628775
743,0.201,-1.1440000000000001,-17.1982107783551,1.4210854715202e-14,-17.198210778366,0.0,-5.83799569850092,4.0,1.0,19.0,-1.6156,1.0740572391947572
744,4.2669999999999995,2.9939999999999998,-35.929662249014704,-1.51072574841686,-35.9296622489965,-1.5107257484169,-8.78252001993286,10.0,1.0,33.0,0.8557,0.3914110156581809
745,-1.5430000000000001,-0.9329999999999999,-21.897195924157096,-1.5142650216144602,-21.897195924117106,-1.5142650216144795,-7.110768503893152,6.0,0.0,32.0,0.3302,1.6300179251245264
746,-1.695,1.949,-31.367978509672106,-1.3470167238178898,-31.367978509671694,-1.3470167238179198,-8.79899694620291,3.0,0.0,45.0,2.0069999999999997,0.0
747,1.909,-0.511,-20.7689287864778,2.8421709430404e-14,-20.7689287865214,0.0,-6.49592428811538,8.0,0.0,26.0,1.8745,0.1566629392967227
748,0.488,-0.431,-7.552886618879713,1.4210854715202e-14,-7.5528866189051795,0.0,-2.362325959965069,8.0,0.0,33.0,1.8745,0.4218015847894502
749,-0.047,-0.114,-36.674266399888396,-1.5442901842241104,-36.6742663998448,-1.5442901842240997,-10.7932303545321,4.0,0.0,37.0,2.2491,0.9626139684514726
750,-0.8309999999999998,-0.741,-21.1311904123904,-1.47962325843321,-21.1311904123468,-1.4796232584331597,-6.21890573895988,4.0,0.0,22.0,1.9075,4.143615056301297
751,6.69,6.155,-27.621073735106602,-2.1052319018411203,-27.6210737350666,-2.1052319018411394,-7.0998545779191895,2.0,0.0,32.0,3.4462,0.0
752,0.973,-0.648,-22.2528046451662,-1.8190720011373,-22.2528046451662,-1.81907200113733,-6.54899661661428,4.0,0.0,22.0,1.9075,1.7601710171368865
753,0.8429999999999999,5.155,-26.054723902223508,-1.29525180618356,-26.0547239021798,-1.29525180618354,-8.460860045425838,6.0,0.0,29.0,0.3302,1.9081948171270608
754,-0.092,1.6440000000000001,-34.3533379856162,-1.38623726087857,-34.3533379855762,-1.38623726087853,-9.857749844664012,5.0,0.0,39.0,2.3446,3.520671438117553
755,-0.275,-0.937,-22.339364698049998,-1.5311561891406298,-22.339364698049607,-1.531156189140659,-6.574471225433662,4.0,0.0,24.0,1.9075,3.0722275633204434
756,1.056,1.109,-23.4570752329746,1.4210854715202e-14,-23.4570752330001,0.0,-8.40225509809435,4.0,0.0,23.0,-0.9129999999999999,0.3943791953334141
757,1.508,-0.128,-23.596704713214407,4.2632564145606005e-14,-23.5967047131962,0.0,-8.00998792199462,3.0,3.0,32.0,-3.6119,0.0
758,-1.615,3.928,-33.44696106427001,-1.5820513673878993,-33.446961064229995,-1.5820513673879495,-9.597663416982687,4.0,0.0,46.0,2.5228,3.2729793570185266
759,2.886,-1.6280000000000001,9.237112822491328,0.0,9.23711282248405,0.0,2.99960648626325,6.0,1.0,44.0,0.1662,3.1967139846678214
760,0.39799999999999996,-1.416,-19.36531712563369,2.8421709430404e-14,-19.36531712563369,0.0,-6.573627892841111,4.0,1.0,27.0,-1.6156,0.0
761,-0.038,4.276,-21.4349712608382,-2.179825124710669,-21.43497126270089,-2.17982512471066,-5.7806583240072404,2.0,0.0,40.0,2.9901,2.123363275870504
762,1.2590000000000001,7.972,-34.0375906856534,-1.3254515085952399,-34.0375906856098,-1.32545150859519,-9.767145609976106,3.0,0.0,38.0,2.3124,2.8795849046279485
763,2.72,2.688,-23.68350541732429,-0.37648968005483097,-23.6835054172989,-0.376489680054874,-6.508142981036331,7.0,0.0,33.0,3.1092,3.2089906454247568
764,3.668,0.898,-34.5459813281632,-1.29792625910319,-34.5459813281232,-1.29792625910315,-9.690455000674133,5.0,0.0,40.0,3.063,6.827139590454677
765,1.355,2.68,-34.36912483867849,-1.34865632344511,-34.36912483867849,-1.34865632344511,-9.44451315976169,6.0,2.0,31.0,-0.1573,1.6147262716078563
766,-0.7040000000000001,1.932,-33.478942706227805,-1.2591998871117598,-33.478942706202396,-1.25919988711181,-9.852847135767052,4.0,0.0,32.0,1.9075,5.307111128676394
767,0.21600000000000005,0.988,-21.274025810988,-1.3076440877837698,-21.274025810998896,-1.30764408778379,-6.1046185590888395,5.0,0.0,27.0,2.3859,0.1970238013853456
768,-0.536,-0.552,-19.477663860514397,-2.00256098065464,-19.4776638605472,-2.0025609806545903,-6.325063683426629,6.0,0.0,32.0,0.3302,1.8059472066497009
769,1.415,-0.946,-20.850359526350104,-4.2632564145606005e-14,-20.8503595263064,0.0,-6.5213934842580406,8.0,0.0,39.0,1.8745,0.4409291372801176
770,2.93,1.3730000000000002,-45.03941527510689,-2.821829340061229,-45.0394152750669,-2.82182934006127,-11.9385967014096,2.0,0.0,41.0,3.7385,0.31508746578587976
771,0.9470000000000001,-0.078,-30.362859157074105,-1.04851341673115,-30.362859157114094,-1.04851341673115,-8.935784278032937,4.0,0.0,42.0,2.2491,0.2515895122851641
772,1.195,-0.341,-19.1159940338002,-0.4822796273291629,-19.115994033843887,-0.48227962732917706,-5.3622063364771,5.0,0.0,26.0,2.0958,0.5283742465311804
773,-0.644,-0.29100000000000004,-25.701943964279103,-1.60328816523869,-25.701943964239007,-1.60328816523871,-7.56407773071592,4.0,0.0,40.0,2.2491,0.4471768688730233
774,0.436,-0.794,-16.2007592866539,1.4210854715202e-14,-16.200759286664802,0.0,-5.803064148335661,4.0,0.0,21.0,-0.9129999999999999,0.3943897281490281
775,-0.56,2.8280000000000003,-25.782395692152893,-1.38998884159837,-25.7823956921966,-1.38998884159838,-7.39830310626007,5.0,0.0,45.0,2.3446,1.5915270142919735
776,-0.317,4.628,-21.190765213002997,-1.4891745333786899,-21.190765213002997,-1.48917453337872,-6.080726786266181,5.0,0.0,44.0,2.3446,4.34564035119371
777,7.304999999999999,3.1239999999999997,-27.990720001536797,-2.016978616676889,-27.990720001536797,-2.016978616676889,-7.194870244655912,2.0,0.0,31.0,3.4462,0.3409833999006377
778,0.46399999999999997,4.34,-22.257097628898894,-1.34471663261861,-22.2570976307616,-1.3447166326186002,-6.002372250052879,7.0,2.0,38.0,0.3289,0.0
779,6.268,5.402,-32.4708867827248,-1.7483932021018398,-32.47088678270669,-1.74839320210188,-8.346474014165798,2.0,0.0,33.0,3.4462,0.0
780,-0.644,-0.29100000000000004,-25.701943964279103,-1.60328816523869,-25.701943964239007,-1.60328816523871,-7.56407773071592,4.0,0.0,40.0,2.2491,0.3268031690544416
781,2.509,1.2309999999999999,-28.167319623691608,-0.7490213313049447,-28.1673196236479,-0.7490213313049308,-8.528870212441902,3.0,0.0,30.0,1.5904,0.09732306494820303
782,0.13,0.9540000000000001,-21.673700741957887,-1.307749601815,-21.673700741957887,-1.307749601815,-6.2193059728806075,5.0,0.0,27.0,2.3859,0.21771643073229086
783,-0.5429999999999999,-0.10300000000000001,-33.158881697268995,-1.58387557705275,-33.158881697305304,-1.5838755770527695,-9.75865323534843,4.0,0.0,35.0,1.8584,1.7387057158610124
784,-0.107,-0.588,-20.5217419940418,-1.2402178351528501,-20.5217419940818,-1.24021783515286,-6.039545173251,4.0,0.0,27.0,2.1122,0.0
785,0.752,1.922,-25.6974367079893,-1.26157025004365,-25.697436708032892,-1.26157025004366,-7.208359539302799,4.0,1.0,36.0,1.5091,0.0
786,5.325,2.989,-40.6347170421104,-1.2880412187297,-40.6347170420704,-1.2880412187297199,-10.9585131911191,6.0,2.0,36.0,0.5071,0.0
787,4.468,0.428,-28.235430202483297,-1.32924616712974,-28.2354302025087,-1.32924616712975,-8.10220560834848,2.0,0.0,32.0,1.9278,1.9339429307221696
788,4.7639999999999985,6.007999999999999,-30.3547607789114,-2.51438565969406,-30.354760778947806,-2.514385659694069,-8.046135694560906,2.0,0.0,33.0,3.7385,0.4698295586785114
789,-0.019,0.534,-23.2074346864938,-1.43244351002814,-23.2074346865193,-1.4324435100281498,-7.027051244107232,3.0,0.0,29.0,1.7929,0.9605494435479864
790,7.007999999999999,1.249,-29.8287164128286,-1.14725692329725,-29.828716412828303,-1.14725692329728,-8.04431299337913,6.0,2.0,22.0,0.5071,0.0
791,3.2310000000000003,4.235,-30.838053584524488,-1.5753905500709795,-30.8380535845317,-1.5753905500709795,-7.53794514139291,10.0,1.0,36.0,0.8557,1.4747456355708133
792,1.749,4.8069999999999995,-21.424028121429696,-0.0870042296274818,-21.42402812140429,-0.08700422962752437,-6.305087826849282,4.0,0.0,30.0,2.1122,0.3697703861508124
793,1.3419999999999999,-1.6280000000000001,-22.576998110900607,0.0,-22.576998110900607,0.0,-7.663844777526753,5.0,1.0,35.0,-0.4138,0.29110902853062604
794,9.999,5.2010000000000005,-24.064380269017402,-1.41200785918001,-24.0643802690283,-1.41200785918002,-6.905315604503019,2.0,0.0,35.0,1.9278,3.0589158940129013
795,0.145,-1.169,-18.0949958899182,1.4210854715202e-14,-18.094995889961886,0.0,-6.142412692295071,4.0,1.0,20.0,-1.6156,0.0
796,-0.127,8.06,-30.430949030927888,-1.3969182986521202,-30.4309490309024,-1.3969182986521202,-8.73221353942984,3.0,0.0,39.0,2.3124,2.4718917199843418
797,4.742,3.3789999999999996,-31.2742686746242,-1.40330062396464,-31.274268674664196,-1.40330062396464,-8.43415460376668,7.0,0.0,32.0,3.3147,0.0
798,0.857,-0.518,-27.358430135602198,1.4210854715202e-14,-27.358430135613197,0.0,-8.884218052302497,6.0,1.0,31.0,0.1662,1.105885617534242
799,0.772,1.751,-30.2282682738405,-1.4090846788912499,-30.228268273800502,-1.4090846788912,-8.89617420402299,4.0,0.0,32.0,2.2491,0.6436303088655198
800,4.375,4.2,-27.95057630708829,-1.4310108828088604,-27.9505763070483,-1.43101088280888,-7.5378095740937106,7.0,0.0,35.0,3.3147,0.0
801,-0.588,-0.055999999999999994,-36.7546600488331,-1.50134911674419,-36.75466004879309,-1.5013491167442397,-10.8168901917225,4.0,0.0,34.0,2.2491,0.3413164466247205
802,0.8270000000000001,-0.228,-11.7969335066155,-1.4210854715202e-14,-11.796933508478103,0.0,-4.22562675497163,4.0,0.0,19.0,-0.9129999999999999,0.17232036507108026
803,1.396,-1.329,-21.649296118313888,-1.4210854715202e-14,-21.649296118270307,0.0,-7.3489329351258,4.0,1.0,32.0,-1.6156,0.0
804,1.022,1.9980000000000002,-27.493896953074003,-2.1817829388650107,-27.493896953114,-2.1817829388650303,-7.414650682156759,1.0,0.0,37.0,3.1683,1.88638136223253
805,-0.614,-2.124,-21.06042543278561,-0.576591394848734,-21.060425432785298,-0.5765913948487621,-6.3769516423550305,3.0,0.0,26.0,1.3163,0.0
806,1.5730000000000002,3.6289999999999996,-25.31585988801089,-1.3272263651255096,-25.315859888054494,-1.32722636512554,-6.827269997716272,7.0,0.0,32.0,3.3147,0.0
807,-0.638,4.129,-24.514583791846203,-1.22254645500763,-24.514583791828,-1.22254645500767,-6.87655877650451,5.0,0.0,41.0,2.0958,0.2505098047372463
808,4.49,3.7889999999999997,-33.6291155952058,-1.28308741065693,-33.629115595216696,-1.28308741065695,-9.64993297517785,4.0,0.0,37.0,2.5228,3.9735420629711737
809,3.0069999999999997,-1.641,6.020816654032389,1.4210854715202e-14,6.020816654006919,0.0,1.9551651078747296,6.0,1.0,44.0,0.1662,0.7044266985199823
810,-1.23,2.549,-33.18102461713349,-1.4874028803690202,-33.1810246171663,-1.4874028803689798,-9.765169892892832,4.0,0.0,33.0,1.9075,0.6691930552461096
811,3.636,5.997000000000001,-39.1140102860008,-2.3270492305692896,-39.1140102860372,-2.3270492305693,-10.5484036527807,1.0,0.0,44.0,3.1683,7.065997468720693
812,0.064,0.644,-21.2404918174871,-1.29216321502676,-21.2404918174434,-1.29216321502672,-6.0949959215634095,5.0,0.0,27.0,2.3859,0.23699100424289504
813,-0.414,3.9189999999999996,-39.99105060276271,-2.5054568948009313,-39.9910506027736,-2.50545689480089,-10.784926965356501,2.0,0.0,56.0,2.9901,5.05460508961896
814,0.9470000000000001,-0.078,-30.362859157074105,-1.04851341673115,-30.362859157114094,-1.04851341673115,-8.935784278032937,4.0,0.0,42.0,2.2491,0.2003153913002309
815,0.9620000000000001,-0.8059999999999999,-28.93993207201129,-1.14833796638838,-28.93993207201129,-1.14833796638841,-8.11790832636632,3.0,0.0,28.0,2.0069999999999997,9.084396344270207
816,1.796,-0.092,-28.894887463513406,-1.05121900986506,-28.8948874635535,-1.05121900986506,-8.50376045866675,4.0,0.0,40.0,1.8584,1.3686503433209127
817,-0.616,1.71,-28.4809039179418,-1.3408741292306001,-28.480903917974487,-1.3408741292305602,-8.38192517172138,4.0,0.0,33.0,2.2491,0.2015476203333037
818,0.023,4.455,-31.735785879845896,-1.33428796713473,-31.735785879856802,-1.33428796713474,-9.106638733573119,3.0,0.0,38.0,2.3124,4.432887687260981
819,1.925,0.127,-28.0890056954631,4.2632564145606005e-14,-28.089005695423094,0.0,-10.0613989152977,4.0,0.0,27.0,-0.9129999999999999,0.8408197724502979
